objectname,objectid,rating,numplays,weight,own,fortrade,want,wanttobuy,wanttoplay,prevowned,preordered,wishlist,wishlistpriority,wishlistcomment,comment,conditiontext,haspartslist,wantpartslist,collid,baverage,average,avgweight,rank,numowned,objecttype,originalname,minplayers,maxplayers,playingtime,maxplaytime,minplaytime,yearpublished,bggrecplayers,bggbestplayers,bggrecagerange,bgglanguagedependence,publisherid,imageid,year,language,other,itemtype,barcode,pricepaid,pp_currency,currvalue,cv_currency,acquisitiondate,acquiredfrom,quantity,privatecomment,invlocation,invdate,version_publishers,version_languages,version_yearpublished,version_nickname
"Roll Player","169426","0","0","0","1","0","0","0","0","0","0","0","3","","130","","","","125821287","7.22706","7.43696","2.4283","271","32314","thing","Roll Player","1","4","90","90","60","2017","1,2,3,4","3","10+","Extensive use of text - massive conversion needed to be playable","","","","","","standalone","","","","","","","","","","","","Ogry Games","Polish","2017","Polish edition"
"Roll Player: Chochliki i Chowańce BIG BOX","255601","0","0","0","1","0","0","0","0","0","0","0","3","","150","","","","125821305","6.42128","7.85304","3","0","8150","thing","Roll Player: Fiends & Familiars","1","4","120","120","60","2021","1,2,3,4","2","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","expansion","","","","","","","","","","","","Ogry Games","Polish","2021","Polish edition"
"Rolnicy","260277","0","0","0","1","0","0","0","0","0","0","0","3","","19","","","","76957226","5.53323","6.46917","1.3333","14826","147","thing","Rolnicy","2","4","45","45","30","2018","2,3,4","2,3","8+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Nasza Księgarnia","Polish","2018","Polish edition"
"Rzuć na Tacę","244522","0","0","0","1","0","0","0","0","0","0","0","3","","0","","","","68608272","7.37476","7.56449","1.8655","191","42125","thing","That's Pretty Clever!","1","4","30","30","30","2019","1,2,3,4","2","8+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","G3","Polish","2019","Polish edition"
"Sabotażysta","9220","7.5","0","0","1","0","0","0","0","0","0","0","3","","","","","","42717452","6.4175","6.54287","1.3176","1441","60660","thing","Saboteur","3","10","30","30","30","2008","5,6,7,8,9,10","7,8","8+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","AMIGO; G3","Polish","2008","Polish edition 2008"
"Sabotażysta: Przebieralnia","233013","0","0","0","1","0","0","0","0","0","0","0","3","","0","","","","68740174","5.51567","6.6","1","0","219","thing","Saboteur: The Wardrobe Cavern","3","10","30","30","30","2017","","","","No necessary in-game text","","","","","","expansion","","","","","","","","","","","","G3","Polish","2017","Polish edition"
"Sabotażysta: rozszerzenie","91072","0","0","0","1","0","0","0","0","0","0","0","3","","22","","","","63359691","6.4709","6.94432","1.5395","0","17080","thing","Saboteur 2 (expansion-only editions)","2","12","45","45","45","2011","4,5,6,7,8,9,10","5,6,7,8","8+","No necessary in-game text","","","","","","expansion","","","","","","","","","","","","G3","Polish","2011","Polish edition"
"Sagrada","199561","8","0","0","1","0","0","0","0","0","0","0","3","","88","","","","56553134","7.33","7.47349","1.9151","211","72146","thing","Sagrada","1","4","45","45","30","2018","1,2,3,4","2","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","","","","","","","","","FoxGames","Polish","2018","Polish edition"
"Sagrada: Jeszcze więcej szkła","244262","0","0","0","1","0","0","0","0","0","0","0","3","","9","","","","92222829","6.78692","7.69051","2.0303","0","15893","thing","Sagrada: 5-6 Player Expansion","5","6","40","40","20","2019","2,3,4,5,6","3","10+","Some necessary text - easily memorized or small crib sheet","","","","","","expansion","","","","","","","","","","","","FoxGames","Polish","2019","Polish edition"
"Samotna wyspa","239464","7","0","0","1","0","0","0","0","0","0","0","3","","20","","","","83829068","6.62382","7.06753","1.7452","1000","14433","thing","Palm Island","1","2","15","15","15","2020","1,2","1","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","","","","","","","","","Lucky Duck Games","Polish","2020","Polish edition"
"Santa Maria","229220","0","0","0","1","0","0","0","0","0","0","0","3","","70","","","","95794276","6.99147","7.46751","3.0292","481","9562","thing","Santa Maria","1","4","90","90","45","2018","1,2,3,4","3","12+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Granna","Polish","2018","Polish edition"
"Santiago","8125","0","0","0","1","0","0","0","0","0","0","0","3","","24","","","","62161713","6.68453","7.16278","2.4775","900","5097","thing","Santiago","3","5","75","75","75","2015","4,5","5","10+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Trefl","Polish","2015","Polish first edition"
"Santorini","194655","9","0","0","1","0","0","0","0","0","0","0","3","","89","","","","82271021","7.21528","7.35311","1.7266","281","62832","thing","Santorini","2","4","20","20","20","2017","2,3","2","6+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Roxley; Spin Master Ltd.","Czech; English; Hungarian; Polish; Romanian; Russian; Slovak","2017","Roxley/Spin Master EN/RU/PL/CZ/SK/HU/RO edition"
"Schotten-Totten","372","6.5","0","0","1","0","0","0","0","0","0","0","3","","","","","","42717574","7.06008","7.35857","1.6869","421","21795","thing","Schotten Totten","2","2","20","20","20","2013","2","2","8+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Cube Factory of Ideas","Polish","2013","Polish edition"
"Scotland Yard","129417","6","0","0","1","0","0","0","0","0","0","0","3","","40","","","","42717449","5.55074","6.43056","2.3333","12259","561","thing","Scotland Yard","2","2","60","60","60","1990","","","","","","","","","","standalone","","","","","","","","","","","","","","",""
"Scrabble Original","320","3","0","0","1","0","0","0","0","0","0","0","3","","","","","","44785311","6.14696","6.26849","2.0596","2291","65991","thing","Scrabble","2","4","90","90","90","2000","2,3,4","2","10+","Unplayable in another language","","","","","","standalone","","","","","","","","","","","","Mattel, Inc.","Polish","2000","Mattel Polish edition 2000"
"Seikatsu","216428","0","0","0","1","0","0","0","0","0","0","0","3","","38","","","","91549752","6.19769","6.97552","1.4691","2101","3161","thing","Seikatsu","1","4","30","30","15","2019","1,2,3","3","8+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Funiverse","Czech; Polish; Slovak","2019","Polish edition"
"Sentient","223855","0","0","0","1","0","0","0","0","0","0","0","3","","40","","","","66344123","6.43177","7.19387","2.2128","1403","3327","thing","Sentient","2","4","60","60","30","2018","2,3,4","3","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","","","","","","","","","2 Pionki; Portal Games","Polish","2018","Polish edition"
"Shards of Infinity","244115","0","0","0","1","0","0","0","0","0","0","0","3","","83","","","","113454224","6.83061","7.45529","2.0636","684","8865","thing","Shards of Infinity","2","4","30","30","30","2018","2,3","2","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","","","","","","","","","","","",""
"Shards of Infinity: Into the Horizon","313056","0","0","0","1","0","0","0","0","0","0","0","3","","50","","","","121102921","5.69288","7.79228","2","0","1285","thing","Shards of Infinity: Into the Horizon","2","4","0","0","0","2021","1,2,3,4","2","","","","","","","","expansion","","","","","","","","","","","","","","",""
"Shards of Infinity: Shadow of Salvation","283173","0","0","0","1","0","0","0","0","0","0","0","3","","50","","","","121102919","5.87211","7.81358","2.3333","0","2108","thing","Shards of Infinity: Shadow of Salvation","2","5","60","60","45","2019","2,3,4","2","8+","Moderate in-game text - needs crib sheet or paste ups","","","","","","expansion","","","","","","","","","","","","","","",""
"Siedem 7","172662","0","0","0","1","0","0","0","0","0","0","0","3","","20","","","","55184603","5.62812","6.12594","1.5","7627","1299","thing","Seven7s","2","4","20","20","20","2016","2,3,4","2","6+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","","","","","","","","","FoxGames","Polish","2016","Polish edition"
"Skull","92415","0","0","0","0","0","0","0","0","0","0","0","3","","26","","","","70334538","7.01956","7.18597","1.1145","450","40883","thing","Skull","3","6","45","45","15","2017","3,4,5,6","5,6","8+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Granna; Lui-même","Polish","2017","Granna Polish second edition"
"Small World","40692","7.5","0","0","1","0","0","0","0","0","0","0","3","","","","","","42717414","7.09899","7.2019","2.348","376","99830","thing","Small World","2","5","80","80","40","2012","2,3,4,5","4","8+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Rebel Sp. z o.o.","Polish","2012","Polish edition"
"Sobek dla 2 graczy","332944","0","0","0","1","0","0","0","0","0","0","0","3","","50","","","","120212591","6.38012","7.16639","1.9655","1522","5132","thing","Sobek: 2 Players","2","2","20","20","20","2022","2","2","10+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Catch Up Games; hobbity.eu","Polish","2022","Polish edition"
"Solar City","248182","0","0","0","1","0","0","0","0","0","0","0","3","","100","","","","86729158","5.6249","6.62209","2.6","7741","426","thing","Solar City","1","4","60","60","30","2020","1,2,3","2","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","","","","","","","","","IUVI Games","Polish","2020","Polish edition"
"Solar City: Serce Miasta","321959","0","0","0","1","0","0","0","0","0","0","0","3","","40","","","","86729163","5.52767","7.32857","2.5","0","232","thing","Solar City: Serce Miasta","1","4","60","60","30","2020","1,2,3,4","2","12+","Moderate in-game text - needs crib sheet or paste ups","","","","","","expansion","","","","","","","","","","","","IUVI Games","Polish","2020","Polish edition"
"Solar City: Suburbia","321960","0","0","0","1","0","0","0","0","0","0","0","3","","39","","","","86729165","5.52808","7.25405","0","0","235","thing","Solar City: Suburbia","1","4","60","60","30","2020","","","","","","","","","","expansion","","","","","","","","","","","","IUVI Games","Polish","2020","Polish edition"
"Sonar","259809","0","0","0","1","0","0","0","0","0","0","0","3","","24","","","","86729232","5.83526","6.82376","1.5333","4168","2202","thing","Sonar Family","2","4","30","30","30","2019","2,4","4","8+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","FoxGames","Polish","2019","Polish edition"
"Sorcerer City","235014","0","0","0","1","0","0","0","0","0","0","0","3","","50","","","","100172128","6.2628","7.37613","2.2812","1866","3305","thing","Sorcerer City","1","6","60","60","45","2020","1,2,3,4,5","3","10+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","","","","","","","","","Druid City Games","English","2020","Standard edition"
"Spacer po Burano","257769","0","0","0","1","0","0","0","0","0","0","0","3","","7","","","","87760978","6.39093","7.08875","1.9767","1498","5734","thing","Walking in Burano","1","4","40","40","20","2020","1,2,3,4","3","10+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Nasza Księgarnia","Polish","2020","Polish edition"
"Spartakus: Krew i Zdrada","128671","0","0","0","1","0","0","0","0","0","0","0","3","","90","","","","87985310","7.00496","7.46473","2.7243","470","12548","thing","Spartacus: A Game of Blood and Treachery","3","4","180","180","120","2021","3,4","4","14+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","","","","","","","","","Gale Force Nine, LLC","Polish","2021","Polish second edition"
"Spektrum","262543","0","0","0","1","0","0","0","0","0","0","0","3","","87","","","","80018633","6.99692","7.24876","1.1025","477","26361","thing","Wavelength","2","12","45","45","30","2021","4,5,6,7,8,9,10,11,12","6,8","10+","Moderate in-game text - needs crib sheet or paste ups","","","","","","standalone","","","","","","","","","","","","Rebel Sp. z o.o.","Polish","2021","Polish edition"
"Spicy","299169","8","0","0","1","0","0","0","0","0","0","0","3","","30","","","","119327127","6.66302","7.15445","1.3367","940","11906","thing","Spicy","2","6","20","20","15","2024","3,4,5,6","4,5","8+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","HeidelBÄR Games; Portal Games","Polish","2024","Polish edition"
"Splendor","148228","8","0","0","1","0","0","0","0","0","0","0","3","","","","","","42717438","7.29433","7.41925","1.7804","232","125634","thing","Splendor","2","4","30","30","30","2014","2,3,4","3","8+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Rebel Sp. z o.o.","Polish","2014","Polish edition"
"Splendor: Pojedynek","364073","8","0","0","1","0","0","0","0","0","0","0","3","","80","","","","100986640","7.52882","7.91046","2.0068","115","27906","thing","Splendor Duel","2","2","30","30","30","2022","2","2","10+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Rebel Sp. z o.o.","Polish","2022","Polish edition"
"Sponsio","204577","0","0","0","1","0","0","0","0","0","0","0","3","","15","","","","81163707","5.54985","6.45373","2","12367","316","thing","Sponsio","3","4","45","45","30","2017","3,4","3","12+","No necessary in-game text","","","","","","standalone","","","","","","","","","","","","Fullcap Games","Polish","2017","Polish edition"
"Star Realms","147020","9","0","0","1","0","0","0","0","0","0","0","3","","33","","","","77171633","7.40968","7.55774","1.9217","164","67907","thing","Star Realms","2","2","20","20","20","2017","2","2","8+","Some necessary text - easily memorized or small crib sheet","","","","","","standalone","","","","","","","","","","","","Games Factory","Polish","2017","Polish first edition"
